date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,fg_made_distances
1970-09-19,1970,1,REG,1970_01_CHI_NYG,nfl-mac-percival,Mac Percival,CHI,NYG,3,3,1,2,28
1970-09-20,1970,1,REG,1970_01_ATL_NO,nfl-ken-vinyard,Ken Vinyard,ATL,NO,2,2,0,0,
1970-09-20,1970,1,REG,1970_01_ATL_NO,nfl-tom-dempsey,Tom Dempsey,NO,ATL,0,0,1,4,42
1970-09-20,1970,1,REG,1970_01_BAL_SD,nfl-mike-mercer,Mike Mercer,SD,BAL,2,2,0,1,
1970-09-20,1970,1,REG,1970_01_DAL_PHI,nfl-mark-moseley,Mark Moseley,PHI,DAL,1,1,0,0,
1970-09-20,1970,1,REG,1970_01_DAL_PHI,nfl-mike-clark-2,Mike Clark,DAL,PHI,2,2,1,1,13
1970-09-20,1970,1,REG,1970_01_DEN_BUF,nfl-grant-guthrie,Grant Guthrie,BUF,DEN,1,1,1,1,16
1970-09-20,1970,1,REG,1970_01_HOU_PIT,nfl-roy-gerela,Roy Gerela,HOU,PIT,2,2,1,2,8
1970-09-20,1970,1,REG,1970_01_KC_MIN,nfl-jan-stenerud,Jan Stenerud,KC,MIN,1,1,1,2,28
1970-09-20,1970,1,REG,1970_01_MIA_NE,nfl-karl-kremser,Karl Kremser,MIA,NE,2,2,0,1,
1970-09-20,1970,1,REG,1970_01_OAK_CIN,nfl-horst-muhlmann,Horst Muhlmann,CIN,OAK,4,4,1,3,38
1970-09-20,1970,1,REG,1970_01_WAS_SF,nfl-bruce-gossett,Bruce Gossett,SF,WAS,3,3,1,1,21
1970-09-20,1970,1,REG,1970_01_WAS_SF,nfl-curt-knight,Curt Knight,WAS,SF,2,2,1,1,18
1970-09-21,1970,1,REG,1970_01_NYJ_CLE,nfl-don-cockroft,Don Cockroft,CLE,NYJ,4,4,1,2,27
1970-09-21,1970,1,REG,1970_01_NYJ_CLE,nfl-jim-turner-2,Jim Turner,NYJ,CLE,3,3,0,1,
1970-09-27,1970,2,REG,1970_02_ATL_GB,nfl-dale-livingston,Dale Livingston,GB,ATL,3,4,0,1,
1970-09-27,1970,2,REG,1970_02_ATL_GB,nfl-ken-vinyard,Ken Vinyard,ATL,GB,3,3,1,4,19
1970-09-27,1970,2,REG,1970_02_CIN_DET,nfl-errol-mann,Errol Mann,DET,CIN,5,5,1,2,50
1970-09-27,1970,2,REG,1970_02_CIN_DET,nfl-horst-muhlmann,Horst Muhlmann,CIN,DET,0,0,1,1,35
1970-09-27,1970,2,REG,1970_02_CLE_SF,nfl-bruce-gossett,Bruce Gossett,SF,CLE,4,5,0,0,
1970-09-27,1970,2,REG,1970_02_CLE_SF,nfl-don-cockroft,Don Cockroft,CLE,SF,4,4,1,1,20
1970-09-27,1970,2,REG,1970_02_MIA_HOU,nfl-roy-gerela,Roy Gerela,HOU,MIA,1,1,1,1,10
1970-09-27,1970,2,REG,1970_02_NO_MIN,nfl-tom-dempsey,Tom Dempsey,NO,MIN,0,0,0,3,
1970-09-27,1970,2,REG,1970_02_NYG_DAL,nfl-mike-clark-2,Mike Clark,DAL,NYG,4,4,0,2,
1970-09-27,1970,2,REG,1970_02_NYG_DAL,nfl-pete-gogolak,Pete Gogolak,NYG,DAL,1,1,1,3,20
1970-09-27,1970,2,REG,1970_02_NYJ_NE,nfl-jim-turner-2,Jim Turner,NYJ,NE,4,4,1,1,25
1970-09-27,1970,2,REG,1970_02_PHI_CHI,nfl-mark-moseley,Mark Moseley,PHI,CHI,1,1,1,1,42
1970-09-27,1970,2,REG,1970_02_PIT_DEN,nfl-bobby-howfield,Bobby Howfield,DEN,PIT,2,2,0,2,
1970-09-27,1970,2,REG,1970_02_WAS_STL,nfl-curt-knight,Curt Knight,WAS,STL,2,2,1,1,36
1970-09-27,1970,2,REG,1970_02_WAS_STL,nfl-jim-bakken,Jim Bakken,STL,WAS,3,4,0,0,
1970-10-03,1970,3,REG,1970_03_PIT_CLE,nfl-don-cockroft,Don Cockroft,CLE,PIT,1,2,0,2,
1970-10-04,1970,3,REG,1970_03_DAL_STL,nfl-mike-clark-2,Mike Clark,DAL,STL,1,1,0,1,
1970-10-04,1970,3,REG,1970_03_MIN_GB,nfl-fred-cox,Fred Cox,MIN,GB,1,1,1,2,24
1970-10-04,1970,3,REG,1970_03_NYG_NO,nfl-pete-gogolak,Pete Gogolak,NYG,NO,1,1,1,4,8
1970-10-04,1970,3,REG,1970_03_NYG_NO,nfl-tom-dempsey,Tom Dempsey,NO,NYG,2,2,0,1,
1970-10-04,1970,3,REG,1970_03_NYJ_BUF,nfl-jim-turner-2,Jim Turner,NYJ,BUF,4,4,1,6,22
1970-10-04,1970,3,REG,1970_03_SD_LA,nfl-mike-mercer,Mike Mercer,SD,LA,1,1,1,1,30
1970-10-04,1970,3,REG,1970_03_SF_ATL,nfl-ken-vinyard,Ken Vinyard,ATL,SF,3,3,0,2,
1970-10-04,1970,3,REG,1970_03_WAS_PHI,nfl-mark-moseley,Mark Moseley,PHI,WAS,3,3,0,0,
1970-10-05,1970,3,REG,1970_03_CHI_DET,nfl-errol-mann,Errol Mann,DET,CHI,4,4,0,0,
1970-10-05,1970,3,REG,1970_03_CHI_DET,nfl-mac-percival,Mac Percival,CHI,DET,2,2,0,1,
1970-10-11,1970,4,REG,1970_04_ATL_DAL,nfl-ken-vinyard,Ken Vinyard,ATL,DAL,0,0,0,1,
1970-10-11,1970,4,REG,1970_04_BUF_PIT,nfl-grant-guthrie,Grant Guthrie,BUF,PIT,1,1,1,2,52
1970-10-11,1970,4,REG,1970_04_CIN_CLE,nfl-don-cockroft,Don Cockroft,CLE,CIN,4,4,0,0,
1970-10-11,1970,4,REG,1970_04_DET_WAS,nfl-curt-knight,Curt Knight,WAS,DET,4,4,1,1,31
1970-10-11,1970,4,REG,1970_04_DET_WAS,nfl-errol-mann,Errol Mann,DET,WAS,1,1,1,2,36
1970-10-11,1970,4,REG,1970_04_MIN_CHI,nfl-fred-cox,Fred Cox,MIN,CHI,3,3,1,3,22
1970-10-11,1970,4,REG,1970_04_MIN_CHI,nfl-mac-percival,Mac Percival,CHI,MIN,0,0,0,1,
1970-10-11,1970,4,REG,1970_04_NO_STL,nfl-jim-bakken,Jim Bakken,STL,NO,3,3,1,1,44
1970-10-11,1970,4,REG,1970_04_NO_STL,nfl-tom-dempsey,Tom Dempsey,NO,STL,2,2,1,3,34
1970-10-11,1970,4,REG,1970_04_PHI_NYG,nfl-mark-moseley,Mark Moseley,PHI,NYG,2,3,1,1,13
1970-10-18,1970,5,REG,1970_05_ATL_DEN,nfl-bobby-howfield,Bobby Howfield,DEN,ATL,3,3,1,2,51
1970-10-18,1970,5,REG,1970_05_ATL_DEN,nfl-ken-vinyard,Ken Vinyard,ATL,DEN,1,1,1,1,31
1970-10-18,1970,5,REG,1970_05_DET_CLE,nfl-don-cockroft,Don Cockroft,CLE,DET,3,3,1,1,47
1970-10-18,1970,5,REG,1970_05_LA_GB,nfl-dale-livingston,Dale Livingston,GB,LA,3,3,0,1,
1970-10-18,1970,5,REG,1970_05_LA_GB,nfl-david-ray,David Ray,LA,GB,4,4,1,2,36
1970-10-18,1970,5,REG,1970_05_MIA_BUF,nfl-grant-guthrie,Grant Guthrie,BUF,MIA,2,2,0,1,
1970-10-18,1970,5,REG,1970_05_PIT_HOU,nfl-roy-gerela,Roy Gerela,HOU,PIT,0,0,1,2,34
1970-10-18,1970,5,REG,1970_05_SD_CHI,nfl-mac-percival,Mac Percival,CHI,SD,1,1,0,0,
1970-10-18,1970,5,REG,1970_05_SD_CHI,nfl-mike-mercer,Mike Mercer,SD,CHI,2,3,0,0,
1970-10-18,1970,5,REG,1970_05_STL_PHI,nfl-jim-bakken,Jim Bakken,STL,PHI,5,5,0,0,
1970-10-25,1970,6,REG,1970_06_BUF_NYJ,nfl-grant-guthrie,Grant Guthrie,BUF,NYJ,1,1,1,3,9
1970-10-25,1970,6,REG,1970_06_CIN_WAS,nfl-horst-muhlmann,Horst Muhlmann,CIN,WAS,0,0,0,1,
1970-10-25,1970,6,REG,1970_06_CLE_MIA,nfl-don-cockroft,Don Cockroft,CLE,MIA,4,4,0,0,
1970-10-25,1970,6,REG,1970_06_DEN_SF,nfl-bobby-howfield,Bobby Howfield,DEN,SF,2,2,0,1,
1970-10-25,1970,6,REG,1970_06_DET_CHI,nfl-mac-percival,Mac Percival,CHI,DET,1,1,1,2,11
1970-10-25,1970,6,REG,1970_06_HOU_SD,nfl-mike-mercer,Mike Mercer,SD,HOU,4,4,1,1,45
1970-10-25,1970,6,REG,1970_06_HOU_SD,nfl-roy-gerela,Roy Gerela,HOU,SD,4,4,1,5,18
1970-10-25,1970,6,REG,1970_06_NE_BAL,nfl-charlie-gogolak,Charlie Gogolak,NE,BAL,0,0,1,3,15
1970-10-25,1970,6,REG,1970_06_NO_ATL,nfl-tom-dempsey,Tom Dempsey,NO,ATL,2,2,0,1,
1970-10-25,1970,6,REG,1970_06_PHI_GB,nfl-mark-moseley,Mark Moseley,PHI,GB,2,2,1,2,15
1970-10-25,1970,6,REG,1970_06_STL_NYG,nfl-jim-bakken,Jim Bakken,STL,NYG,2,2,1,2,25
1970-10-25,1970,6,REG,1970_06_STL_NYG,nfl-pete-gogolak,Pete Gogolak,NYG,STL,5,5,0,0,
1970-10-26,1970,6,REG,1970_06_LA_MIN,nfl-david-ray,David Ray,LA,MIN,0,0,1,1,23
1970-11-01,1970,7,REG,1970_07_BUF_NE,nfl-charlie-gogolak,Charlie Gogolak,NE,BUF,1,1,1,2,32
1970-11-01,1970,7,REG,1970_07_BUF_NE,nfl-grant-guthrie,Grant Guthrie,BUF,NE,6,6,1,2,20
1970-11-01,1970,7,REG,1970_07_CHI_ATL,nfl-ken-vinyard,Ken Vinyard,ATL,CHI,2,2,0,2,
1970-11-01,1970,7,REG,1970_07_GB_SF,nfl-dale-livingston,Dale Livingston,GB,SF,1,1,1,2,9
1970-11-01,1970,7,REG,1970_07_HOU_STL,nfl-roy-gerela,Roy Gerela,HOU,STL,0,0,0,1,
1970-11-01,1970,7,REG,1970_07_LA_NO,nfl-tom-dempsey,Tom Dempsey,NO,LA,2,2,1,1,23
1970-11-01,1970,7,REG,1970_07_MIA_BAL,nfl-garo-yepremian,Garo Yepremian,MIA,BAL,0,0,0,1,
1970-11-01,1970,7,REG,1970_07_MIN_DET,nfl-errol-mann,Errol Mann,DET,MIN,2,2,1,1,11
1970-11-01,1970,7,REG,1970_07_NYG_NYJ,nfl-jim-turner-2,Jim Turner,NYJ,NYG,1,1,1,1,31
1970-11-01,1970,7,REG,1970_07_OAK_KC,nfl-jan-stenerud,Jan Stenerud,KC,OAK,2,2,1,1,33
1970-11-01,1970,7,REG,1970_07_PHI_DAL,nfl-mark-moseley,Mark Moseley,PHI,DAL,2,2,1,1,19
1970-11-01,1970,7,REG,1970_07_PHI_DAL,nfl-mike-clark-2,Mike Clark,DAL,PHI,3,3,0,1,
1970-11-01,1970,7,REG,1970_07_SD_CLE,nfl-don-cockroft,Don Cockroft,CLE,SD,1,1,1,1,11
1970-11-01,1970,7,REG,1970_07_WAS_DEN,nfl-bobby-howfield,Bobby Howfield,DEN,WAS,0,0,1,2,36
1970-11-02,1970,7,REG,1970_07_CIN_PIT,nfl-horst-muhlmann,Horst Muhlmann,CIN,PIT,1,1,1,2,43
1970-11-08,1970,8,REG,1970_08_ATL_LA,nfl-david-ray,David Ray,LA,ATL,1,1,1,4,20
1970-11-08,1970,8,REG,1970_08_ATL_LA,nfl-ken-vinyard,Ken Vinyard,ATL,LA,1,1,1,2,39
1970-11-08,1970,8,REG,1970_08_CIN_BUF,nfl-grant-guthrie,Grant Guthrie,BUF,CIN,2,2,0,1,
1970-11-08,1970,8,REG,1970_08_DEN_SD,nfl-bobby-howfield,Bobby Howfield,DEN,SD,3,3,0,3,
1970-11-08,1970,8,REG,1970_08_DEN_SD,nfl-mike-mercer,Mike Mercer,SD,DEN,3,3,1,1,38
1970-11-08,1970,8,REG,1970_08_DET_NO,nfl-errol-mann,Errol Mann,DET,NO,2,2,1,1,18
1970-11-08,1970,8,REG,1970_08_HOU_KC,nfl-jan-stenerud,Jan Stenerud,KC,HOU,3,3,1,3,39
1970-11-08,1970,8,REG,1970_08_MIA_PHI,nfl-garo-yepremian,Garo Yepremian,MIA,PHI,2,2,1,2,24
1970-11-08,1970,8,REG,1970_08_MIA_PHI,nfl-mark-moseley,Mark Moseley,PHI,MIA,3,3,1,1,23
1970-11-08,1970,8,REG,1970_08_MIN_WAS,nfl-curt-knight,Curt Knight,WAS,MIN,1,1,1,2,15
1970-11-08,1970,8,REG,1970_08_NE_STL,nfl-charlie-gogolak,Charlie Gogolak,NE,STL,0,0,0,1,
1970-11-08,1970,8,REG,1970_08_NE_STL,nfl-jim-bakken,Jim Bakken,STL,NE,4,4,1,1,43
1970-11-08,1970,8,REG,1970_08_NYJ_PIT,nfl-jim-turner-2,Jim Turner,NYJ,PIT,2,2,1,1,17
1970-11-08,1970,8,REG,1970_08_SF_CHI,nfl-bruce-gossett,Bruce Gossett,SF,CHI,4,5,1,3,40
1970-11-09,1970,8,REG,1970_08_BAL_GB,nfl-dale-livingston,Dale Livingston,GB,BAL,1,1,1,3,20
1970-11-15,1970,9,REG,1970_09_BUF_BAL,nfl-grant-guthrie,Grant Guthrie,BUF,BAL,2,2,1,2,36
1970-11-15,1970,9,REG,1970_09_CLE_CIN,nfl-don-cockroft,Don Cockroft,CLE,CIN,1,1,1,2,15
1970-11-15,1970,9,REG,1970_09_CLE_CIN,nfl-horst-muhlmann,Horst Muhlmann,CIN,CLE,2,2,0,0,
1970-11-15,1970,9,REG,1970_09_DET_MIN,nfl-fred-cox,Fred Cox,MIN,DET,3,3,1,3,19
1970-11-15,1970,9,REG,1970_09_KC_PIT,nfl-jan-stenerud,Jan Stenerud,KC,PIT,4,4,1,3,32
1970-11-15,1970,9,REG,1970_09_NO_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,NO,3,3,0,1,
1970-11-15,1970,9,REG,1970_09_NO_MIA,nfl-tom-dempsey,Tom Dempsey,NO,MIA,1,1,1,1,10
1970-11-15,1970,9,REG,1970_09_NYJ_LA,nfl-jim-turner-2,Jim Turner,NYJ,LA,4,4,1,2,23
1970-11-15,1970,9,REG,1970_09_SD_NE,nfl-charlie-gogolak,Charlie Gogolak,NE,SD,2,2,0,0,
1970-11-15,1970,9,REG,1970_09_SD_NE,nfl-mike-mercer,Mike Mercer,SD,NE,2,2,0,3,
1970-11-15,1970,9,REG,1970_09_SF_HOU,nfl-bruce-gossett,Bruce Gossett,SF,HOU,4,4,0,2,
1970-11-15,1970,9,REG,1970_09_WAS_NYG,nfl-pete-gogolak,Pete Gogolak,NYG,WAS,5,5,0,0,
1970-11-16,1970,9,REG,1970_09_STL_DAL,nfl-jim-bakken,Jim Bakken,STL,DAL,5,5,1,2,31
1970-11-22,1970,10,REG,1970_10_BUF_CHI,nfl-grant-guthrie,Grant Guthrie,BUF,CHI,1,2,0,1,
1970-11-22,1970,10,REG,1970_10_BUF_CHI,nfl-mac-percival,Mac Percival,CHI,BUF,4,4,1,2,37
1970-11-22,1970,10,REG,1970_10_DAL_WAS,nfl-curt-knight,Curt Knight,WAS,DAL,3,3,0,0,
1970-11-22,1970,10,REG,1970_10_DAL_WAS,nfl-mike-clark-2,Mike Clark,DAL,WAS,6,6,1,1,42
1970-11-22,1970,10,REG,1970_10_DEN_NO,nfl-bobby-howfield,Bobby Howfield,DEN,NO,4,4,1,2,35
1970-11-22,1970,10,REG,1970_10_GB_MIN,nfl-dale-livingston,Dale Livingston,GB,MIN,0,0,1,4,26
1970-11-22,1970,10,REG,1970_10_GB_MIN,nfl-fred-cox,Fred Cox,MIN,GB,1,1,1,2,25
1970-11-22,1970,10,REG,1970_10_HOU_CLE,nfl-don-cockroft,Don Cockroft,CLE,HOU,4,4,0,2,
1970-11-22,1970,10,REG,1970_10_HOU_CLE,nfl-roy-gerela,Roy Gerela,HOU,CLE,2,2,0,0,
1970-11-22,1970,10,REG,1970_10_LA_ATL,nfl-david-ray,David Ray,LA,ATL,2,2,1,3,10
1970-11-22,1970,10,REG,1970_10_LA_ATL,nfl-ken-vinyard,Ken Vinyard,ATL,LA,1,1,0,2,
1970-11-22,1970,10,REG,1970_10_NE_NYJ,nfl-charlie-gogolak,Charlie Gogolak,NE,NYJ,0,0,0,1,
1970-11-22,1970,10,REG,1970_10_NE_NYJ,nfl-jim-turner-2,Jim Turner,NYJ,NE,2,2,1,3,37
1970-11-22,1970,10,REG,1970_10_SD_OAK,nfl-mike-mercer,Mike Mercer,SD,OAK,2,2,1,1,11
1970-11-22,1970,10,REG,1970_10_SF_DET,nfl-bruce-gossett,Bruce Gossett,SF,DET,1,1,0,0,
1970-11-22,1970,10,REG,1970_10_SF_DET,nfl-errol-mann,Errol Mann,DET,SF,4,4,0,0,
1970-11-23,1970,10,REG,1970_10_NYG_PHI,nfl-mark-moseley,Mark Moseley,PHI,NYG,2,3,1,3,29
1970-11-26,1970,11,REG,1970_11_GB_DAL,nfl-dale-livingston,Dale Livingston,GB,DAL,0,0,1,1,19
1970-11-26,1970,11,REG,1970_11_OAK_DET,nfl-errol-mann,Errol Mann,DET,OAK,4,4,0,1,
1970-11-29,1970,11,REG,1970_11_CLE_PIT,nfl-allan-watson,Allan Watson,PIT,CLE,4,4,0,2,
1970-11-29,1970,11,REG,1970_11_DEN_HOU,nfl-bobby-howfield,Bobby Howfield,DEN,HOU,3,3,0,1,
1970-11-29,1970,11,REG,1970_11_DEN_HOU,nfl-roy-gerela,Roy Gerela,HOU,DEN,4,4,1,2,33
1970-11-29,1970,11,REG,1970_11_MIN_NYJ,nfl-fred-cox,Fred Cox,MIN,NYJ,1,1,1,4,43
1970-11-29,1970,11,REG,1970_11_NE_BUF,nfl-grant-guthrie,Grant Guthrie,BUF,NE,1,1,1,1,37
1970-11-29,1970,11,REG,1970_11_NYG_WAS,nfl-curt-knight,Curt Knight,WAS,NYG,3,3,1,2,27
1970-11-29,1970,11,REG,1970_11_PHI_STL,nfl-mark-moseley,Mark Moseley,PHI,STL,2,2,0,1,
1970-11-29,1970,11,REG,1970_11_SD_KC,nfl-mike-mercer,Mike Mercer,SD,KC,2,2,0,0,
1970-11-30,1970,11,REG,1970_11_MIA_ATL,nfl-ken-vinyard,Ken Vinyard,ATL,MIA,1,1,0,2,
1970-12-06,1970,12,REG,1970_12_ATL_SF,nfl-bruce-gossett,Bruce Gossett,SF,ATL,3,3,1,2,23
1970-12-06,1970,12,REG,1970_12_ATL_SF,nfl-ken-vinyard,Ken Vinyard,ATL,SF,2,3,0,1,
1970-12-06,1970,12,REG,1970_12_CIN_SD,nfl-horst-muhlmann,Horst Muhlmann,CIN,SD,2,2,1,3,53
1970-12-06,1970,12,REG,1970_12_CIN_SD,nfl-mike-mercer,Mike Mercer,SD,CIN,2,2,0,1,
1970-12-06,1970,12,REG,1970_12_GB_PIT,nfl-dale-livingston,Dale Livingston,GB,PIT,2,2,0,1,
1970-12-06,1970,12,REG,1970_12_PHI_BAL,nfl-mark-moseley,Mark Moseley,PHI,BAL,1,1,1,1,38
1970-12-06,1970,12,REG,1970_12_STL_DET,nfl-jim-bakken,Jim Bakken,STL,DET,0,0,1,2,29
1970-12-06,1970,12,REG,1970_12_WAS_DAL,nfl-curt-knight,Curt Knight,WAS,DAL,0,0,0,1,
1970-12-07,1970,12,REG,1970_12_CLE_HOU,nfl-don-cockroft,Don Cockroft,CLE,HOU,3,3,0,1,
1970-12-07,1970,12,REG,1970_12_CLE_HOU,nfl-roy-gerela,Roy Gerela,HOU,CLE,1,1,1,1,43
1970-12-12,1970,13,REG,1970_13_DAL_CLE,nfl-don-cockroft,Don Cockroft,CLE,DAL,0,0,0,1,
1970-12-13,1970,13,REG,1970_13_BAL_BUF,nfl-grant-guthrie,Grant Guthrie,BUF,BAL,2,2,0,0,
1970-12-13,1970,13,REG,1970_13_GB_CHI,nfl-dale-livingston,Dale Livingston,GB,CHI,2,2,1,1,32
1970-12-13,1970,13,REG,1970_13_GB_CHI,nfl-mac-percival,Mac Percival,CHI,GB,5,5,0,1,
1970-12-13,1970,13,REG,1970_13_MIN_NE,nfl-charlie-gogolak,Charlie Gogolak,NE,MIN,2,2,0,0,
1970-12-13,1970,13,REG,1970_13_MIN_NE,nfl-fred-cox,Fred Cox,MIN,NE,5,5,0,1,
1970-12-13,1970,13,REG,1970_13_NYG_STL,nfl-jim-bakken,Jim Bakken,STL,NYG,2,2,1,2,25
1970-12-13,1970,13,REG,1970_13_NYJ_MIA,nfl-jim-turner-2,Jim Turner,NYJ,MIA,1,1,1,1,21
1970-12-13,1970,13,REG,1970_13_PHI_WAS,nfl-curt-knight,Curt Knight,WAS,PHI,3,3,1,2,49
1970-12-13,1970,13,REG,1970_13_PIT_ATL,nfl-allan-watson,Allan Watson,PIT,ATL,1,2,1,2,21
1970-12-13,1970,13,REG,1970_13_SD_DEN,nfl-bobby-howfield,Bobby Howfield,DEN,SD,2,2,1,1,53
1970-12-13,1970,13,REG,1970_13_SD_DEN,nfl-mike-mercer,Mike Mercer,SD,DEN,2,2,1,1,42
1970-12-13,1970,13,REG,1970_13_SF_NO,nfl-bruce-gossett,Bruce Gossett,SF,NO,5,5,1,1,37
1970-12-13,1970,13,REG,1970_13_SF_NO,nfl-tom-dempsey,Tom Dempsey,NO,SF,3,4,0,1,
1970-12-14,1970,13,REG,1970_13_DET_LA,nfl-errol-mann,Errol Mann,DET,LA,4,4,0,0,
1970-12-20,1970,14,REG,1970_14_BUF_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,BUF,6,6,1,1,43
1970-12-20,1970,14,REG,1970_14_BUF_MIA,nfl-grant-guthrie,Grant Guthrie,BUF,MIA,1,1,0,0,
1970-12-20,1970,14,REG,1970_14_CHI_NO,nfl-mac-percival,Mac Percival,CHI,NO,3,3,1,2,50
1970-12-20,1970,14,REG,1970_14_CHI_NO,nfl-tom-dempsey,Tom Dempsey,NO,CHI,0,0,1,3,47
1970-12-20,1970,14,REG,1970_14_GB_DET,nfl-dale-livingston,Dale Livingston,GB,DET,0,0,0,1,
1970-12-20,1970,14,REG,1970_14_HOU_DAL,nfl-mike-clark-2,Mike Clark,DAL,HOU,7,7,1,1,35
1970-12-20,1970,14,REG,1970_14_HOU_DAL,nfl-roy-gerela,Roy Gerela,HOU,DAL,1,1,1,1,37
1970-12-20,1970,14,REG,1970_14_KC_SD,nfl-mike-mercer,Mike Mercer,SD,KC,4,4,1,1,27
1970-12-20,1970,14,REG,1970_14_LA_NYG,nfl-david-ray,David Ray,LA,NYG,4,4,1,2,25
1970-12-20,1970,14,REG,1970_14_LA_NYG,nfl-pete-gogolak,Pete Gogolak,NYG,LA,0,0,1,3,42
1970-12-20,1970,14,REG,1970_14_MIN_ATL,nfl-ken-vinyard,Ken Vinyard,ATL,MIN,1,1,0,1,
1970-12-20,1970,14,REG,1970_14_NE_CIN,nfl-horst-muhlmann,Horst Muhlmann,CIN,NE,6,6,1,1,37
1970-12-20,1970,14,REG,1970_14_PIT_PHI,nfl-mark-moseley,Mark Moseley,PHI,PIT,3,4,1,3,18
1970-12-20,1970,14,REG,1970_14_SF_OAK,nfl-bruce-gossett,Bruce Gossett,SF,OAK,5,5,1,2,42
1970-12-20,1970,14,REG,1970_14_STL_WAS,nfl-curt-knight,Curt Knight,WAS,STL,4,4,0,0,
1971-09-19,1971,1,REG,1971_01_DAL_BUF,nfl-grant-guthrie,Grant Guthrie,BUF,DAL,4,5,1,2,40
1971-09-19,1971,1,REG,1971_01_DAL_BUF,nfl-mike-clark-2,Mike Clark,DAL,BUF,7,7,0,0,
1971-09-19,1971,1,REG,1971_01_HOU_CLE,nfl-braden-beck,Braden Beck,HOU,CLE,0,0,0,1,
1971-09-19,1971,1,REG,1971_01_HOU_CLE,nfl-don-cockroft,Don Cockroft,CLE,HOU,4,4,1,3,24
1971-09-19,1971,1,REG,1971_01_KC_SD,nfl-dennis-partee,Dennis Partee,SD,KC,3,3,0,2,
1971-09-19,1971,1,REG,1971_01_KC_SD,nfl-jan-stenerud,Jan Stenerud,KC,SD,2,2,0,0,
1971-09-19,1971,1,REG,1971_01_LA_NO,nfl-skip-butler,Skip Butler,NO,LA,3,3,1,3,32
1971-09-19,1971,1,REG,1971_01_MIA_DEN,nfl-garo-yepremian,Garo Yepremian,MIA,DEN,1,1,1,4,22
1971-09-19,1971,1,REG,1971_01_MIA_DEN,nfl-jim-turner-2,Jim Turner,DEN,MIA,1,1,1,3,10
1971-09-19,1971,1,REG,1971_01_NYG_GB,nfl-dave-conway,Dave Conway,GB,NYG,5,5,0,1,
1971-09-19,1971,1,REG,1971_01_NYG_GB,nfl-pete-gogolak,Pete Gogolak,NYG,GB,6,6,0,3,
1971-09-19,1971,1,REG,1971_01_PHI_CIN,nfl-happy-feller,Happy Feller,PHI,CIN,2,2,0,1,
1971-09-19,1971,1,REG,1971_01_PIT_CHI,nfl-mac-percival,Mac Percival,CHI,PIT,2,2,1,2,33
1971-09-19,1971,1,REG,1971_01_SF_ATL,nfl-bruce-gossett,Bruce Gossett,SF,ATL,2,2,1,1,28
1971-09-19,1971,1,REG,1971_01_WAS_STL,nfl-curt-knight,Curt Knight,WAS,STL,3,3,1,3,25
1971-09-19,1971,1,REG,1971_01_WAS_STL,nfl-jim-bakken,Jim Bakken,STL,WAS,2,2,1,1,25
1971-09-26,1971,2,REG,1971_02_CHI_MIN,nfl-fred-cox,Fred Cox,MIN,CHI,2,2,1,1,14
1971-09-26,1971,2,REG,1971_02_CIN_PIT,nfl-horst-muhlmann,Horst Muhlmann,CIN,PIT,1,1,1,3,33
1971-09-26,1971,2,REG,1971_02_CIN_PIT,nfl-roy-gerela,Roy Gerela,PIT,CIN,3,3,0,0,
1971-09-26,1971,2,REG,1971_02_CLE_BAL,nfl-don-cockroft,Don Cockroft,CLE,BAL,2,2,0,2,
1971-09-26,1971,2,REG,1971_02_DAL_PHI,nfl-happy-feller,Happy Feller,PHI,DAL,1,1,0,0,
1971-09-26,1971,2,REG,1971_02_DAL_PHI,nfl-mike-clark-2,Mike Clark,DAL,PHI,6,6,0,2,
1971-09-26,1971,2,REG,1971_02_DET_NE,nfl-charlie-gogolak,Charlie Gogolak,NE,DET,1,1,0,0,
1971-09-26,1971,2,REG,1971_02_KC_HOU,nfl-braden-beck,Braden Beck,HOU,KC,1,2,1,1,15
1971-09-26,1971,2,REG,1971_02_MIA_BUF,nfl-grant-guthrie,Grant Guthrie,BUF,MIA,2,2,0,1,
1971-09-26,1971,2,REG,1971_02_OAK_SD,nfl-dennis-partee,Dennis Partee,SD,OAK,0,0,0,3,
1971-09-26,1971,2,REG,1971_02_SF_NO,nfl-bruce-gossett,Bruce Gossett,SF,NO,5,5,1,3,42
1971-09-26,1971,2,REG,1971_02_SF_NO,nfl-skip-butler,Skip Butler,NO,SF,2,3,0,2,
1971-09-26,1971,2,REG,1971_02_WAS_NYG,nfl-pete-gogolak,Pete Gogolak,NYG,WAS,0,0,1,1,18
1971-09-27,1971,2,REG,1971_02_NYJ_STL,nfl-bobby-howfield,Bobby Howfield,NYJ,STL,1,1,1,3,25
1971-09-27,1971,2,REG,1971_02_NYJ_STL,nfl-jim-bakken,Jim Bakken,STL,NYJ,2,2,1,1,19
1971-10-03,1971,3,REG,1971_03_ATL_DET,nfl-bill-bell,Bill Bell,ATL,DET,5,5,1,1,36
1971-10-03,1971,3,REG,1971_03_BAL_NE,nfl-charlie-gogolak,Charlie Gogolak,NE,BAL,0,0,1,3,34
