date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,fg_made_distances,gsis_url
1976-10-23,1976,7,REG,1976_07_ATL_SF,nfl-steve-mike-mayer,Steve Mike-Mayer,SF,ATL,1,1,2,2,"20,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-24,1976,7,REG,1976_07_DEN_KC,nfl-jan-stenerud,Jan Stenerud,KC,DEN,2,3,2,4,"48,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-24,1976,7,REG,1976_07_MIN_PHI,nfl-horst-muhlmann,Horst Muhlmann,PHI,MIN,0,1,2,3,"19,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-24,1976,7,REG,1976_07_NE_BUF,nfl-john-smith-2,John Smith,NE,BUF,2,2,2,2,"44,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-24,1976,7,REG,1976_07_PIT_NYG,nfl-roy-gerela,Roy Gerela,PIT,NYG,3,3,2,3,"21,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-25,1976,7,REG,1976_07_STL_WAS,nfl-mark-moseley,Mark Moseley,WAS,STL,2,2,2,4,"34,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-31,1976,8,REG,1976_08_GB_DET,nfl-chester-marcol,Chester Marcol,GB,DET,0,0,2,2,"39,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-31,1976,8,REG,1976_08_KC_TB,nfl-jan-stenerud,Jan Stenerud,KC,TB,2,3,2,4,"42,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-31,1976,8,REG,1976_08_MIN_CHI,nfl-fred-cox,Fred Cox,MIN,CHI,1,1,2,2,"24,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-10-31,1976,8,REG,1976_08_NYJ_BUF,nfl-pat-leahy,Pat Leahy,NYJ,BUF,1,2,2,2,"20,35",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-07,1976,9,REG,1976_09_ATL_SEA,nfl-nick-mike-mayer,Nick Mike-Mayer,ATL,SEA,1,1,2,4,"18,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-07,1976,9,REG,1976_09_BUF_NE,nfl-john-smith-2,John Smith,NE,BUF,2,2,2,2,"46,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-08,1976,9,REG,1976_09_LA_CIN,nfl-tom-dempsey,Tom Dempsey,LA,CIN,0,1,2,2,"19,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-07,1976,9,REG,1976_09_MIA_NYJ,nfl-garo-yepremian,Garo Yepremian,MIA,NYJ,3,3,2,3,"44,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-14,1976,10,REG,1976_10_GB_CHI,nfl-chester-marcol,Chester Marcol,GB,CHI,1,1,2,3,"19,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-14,1976,10,REG,1976_10_HOU_CIN,nfl-skip-butler,Skip Butler,HOU,CIN,3,3,2,2,"39,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-14,1976,10,REG,1976_10_SEA_MIN,nfl-fred-cox,Fred Cox,MIN,SEA,3,3,2,3,"43,39",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-14,1976,10,REG,1976_10_WAS_NYG,nfl-joe-danelo,Joe Danelo,NYG,WAS,0,0,4,5,"30,26,39,50",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-14,1976,10,REG,1976_10_WAS_NYG,nfl-mark-moseley,Mark Moseley,WAS,NYG,0,0,3,6,"41,31,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-21,1976,11,REG,1976_11_HOU_PIT,nfl-roy-gerela,Roy Gerela,PIT,HOU,3,3,3,4,"37,35,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-21,1976,11,REG,1976_11_NO_SEA,nfl-richie-szaro,Richie Szaro,NO,SEA,6,6,3,3,"46,36,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-21,1976,11,REG,1976_11_SD_BUF,nfl-george-jakowenko,George Jakowenko,BUF,SD,1,1,2,2,"29,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-21,1976,11,REG,1976_11_SD_BUF,nfl-ray-wersching,Ray Wersching,SD,BUF,4,4,2,2,"35,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-21,1976,11,REG,1976_11_WAS_STL,nfl-mark-moseley,Mark Moseley,WAS,STL,1,1,3,5,"26,49,44",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-28,1976,12,REG,1976_12_ATL_HOU,nfl-skip-butler,Skip Butler,HOU,ATL,2,2,2,3,"22,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-28,1976,12,REG,1976_12_CHI_GB,nfl-bob-thomas,Bob Thomas,CHI,GB,1,1,3,3,"40,22,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-28,1976,12,REG,1976_12_KC_SD,nfl-jan-stenerud,Jan Stenerud,KC,SD,2,2,3,3,"40,28,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-29,1976,12,REG,1976_12_MIN_SF,nfl-steve-mike-mayer,Steve Mike-Mayer,SF,MIN,2,2,2,4,"45,38",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-11-28,1976,12,REG,1976_12_NYJ_BAL,nfl-toni-linhart,Toni Linhart,BAL,NYJ,3,3,4,6,"34,34,41,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-04,1976,13,REG,1976_13_ATL_LA,nfl-tom-dempsey,Tom Dempsey,LA,ATL,5,8,2,2,"42,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-05,1976,13,REG,1976_13_GB_MIN,nfl-fred-cox,Fred Cox,MIN,GB,2,2,2,2,"34,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-05,1976,13,REG,1976_13_NO_NE,nfl-richie-szaro,Richie Szaro,NO,NE,0,0,2,3,"50,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-05,1976,13,REG,1976_13_WAS_NYJ,nfl-mark-moseley,Mark Moseley,WAS,NYJ,4,4,3,4,"18,23,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-12,1976,14,REG,1976_14_BUF_BAL,nfl-george-jakowenko,George Jakowenko,BUF,BAL,2,2,2,2,"28,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-12,1976,14,REG,1976_14_BUF_BAL,nfl-toni-linhart,Toni Linhart,BAL,BUF,7,7,3,3,"24,22,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-12,1976,14,REG,1976_14_CIN_NYJ,nfl-chris-bahr,Chris Bahr,CIN,NYJ,4,4,4,4,"25,20,33,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-11,1976,14,REG,1976_14_LA_DET,nfl-tom-dempsey,Tom Dempsey,LA,DET,2,2,2,4,"35,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-12,1976,14,REG,1976_14_SF_NO,nfl-steve-mike-mayer,Steve Mike-Mayer,SF,NO,3,3,2,2,"45,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1976-12-12,1976,14,REG,1976_14_WAS_DAL,nfl-mark-moseley,Mark Moseley,WAS,DAL,3,3,2,2,"25,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150027/1976.pdf
1977-09-18,1977,1,REG,1977_01_BAL_SEA,nfl-toni-linhart,Toni Linhart,BAL,SEA,3,3,2,3,"38,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-18,1977,1,REG,1977_01_DET_CHI,nfl-steve-mike-mayer,Steve Mike-Mayer,DET,CHI,2,2,2,2,"35,38",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-18,1977,1,REG,1977_01_MIA_BUF,nfl-garo-yepremian,Garo Yepremian,MIA,BUF,1,1,2,2,"32,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-19,1977,1,REG,1977_01_SF_PIT,nfl-roy-gerela,Roy Gerela,PIT,SF,3,3,2,2,"49,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-18,1977,1,REG,1977_01_WAS_NYG,nfl-joe-danelo,Joe Danelo,NYG,WAS,2,2,2,2,"22,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-25,1977,2,REG,1977_02_BUF_DEN,nfl-jim-turner-2,Jim Turner,DEN,BUF,2,3,2,2,"48,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-25,1977,2,REG,1977_02_CHI_STL,nfl-bob-thomas,Bob Thomas,CHI,STL,1,1,2,2,"23,29",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-25,1977,2,REG,1977_02_CHI_STL,nfl-jim-bakken,Jim Bakken,STL,CHI,1,1,3,3,"49,36,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-26,1977,2,REG,1977_02_NE_CLE,nfl-john-smith-2,John Smith,NE,CLE,3,3,2,2,"35,34",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-25,1977,2,REG,1977_02_OAK_PIT,nfl-errol-mann,Errol Mann,OAK,PIT,1,1,3,4,"21,40,41",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-25,1977,2,REG,1977_02_PHI_LA,nfl-rafael-septien,Rafael Septien,LA,PHI,2,2,2,3,"20,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-09-25,1977,2,REG,1977_02_SEA_CIN,nfl-john-leypoldt,John Leypoldt,SEA,CIN,2,2,2,3,"32,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-02,1977,3,REG,1977_03_NE_NYJ,nfl-john-smith-2,John Smith,NE,NYJ,3,3,2,2,"44,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-03,1977,3,REG,1977_03_OAK_KC,nfl-errol-mann,Errol Mann,OAK,KC,4,4,3,3,"42,34,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-02,1977,3,REG,1977_03_SF_LA,nfl-rafael-septien,Rafael Septien,LA,SF,4,4,2,3,"33,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-09,1977,4,REG,1977_04_KC_DEN,nfl-jim-turner-2,Jim Turner,DEN,KC,2,2,3,4,"25,33,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-10,1977,4,REG,1977_04_LA_CHI,nfl-rafael-septien,Rafael Septien,LA,CHI,2,2,3,4,"22,29,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-09,1977,4,REG,1977_04_PIT_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,PIT,3,3,2,3,"27,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-16,1977,5,REG,1977_05_CHI_MIN,nfl-fred-cox,Fred Cox,MIN,CHI,1,1,3,4,"30,38,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-16,1977,5,REG,1977_05_CLE_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,CLE,2,2,3,3,"25,37,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-16,1977,5,REG,1977_05_GB_DET,nfl-chester-marcol,Chester Marcol,GB,DET,0,0,2,2,"21,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-16,1977,5,REG,1977_05_SF_NYG,nfl-joe-danelo,Joe Danelo,NYG,SF,2,2,2,2,"22,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-16,1977,5,REG,1977_05_TB_SEA,nfl-allan-leavitt,Allan Leavitt,TB,SEA,2,2,3,3,"40,37,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-16,1977,5,REG,1977_05_WAS_DAL,nfl-mark-moseley,Mark Moseley,WAS,DAL,1,1,3,3,"25,40,53",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-23,1977,6,REG,1977_06_ATL_CHI,nfl-nick-mike-mayer,Nick Mike-Mayer,ATL,CHI,1,1,3,5,"32,44,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-23,1977,6,REG,1977_06_KC_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,KC,1,1,3,3,"40,47,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-30,1977,7,REG,1977_07_CHI_GB,nfl-bob-thomas,Bob Thomas,CHI,GB,2,2,2,2,"47,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-30,1977,7,REG,1977_07_HOU_CIN,nfl-chris-bahr,Chris Bahr,CIN,HOU,1,1,2,3,"23,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-30,1977,7,REG,1977_07_LA_NO,nfl-rafael-septien,Rafael Septien,LA,NO,2,2,2,3,"36,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-30,1977,7,REG,1977_07_LA_NO,nfl-richie-szaro,Richie Szaro,NO,LA,3,3,2,4,"23,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-30,1977,7,REG,1977_07_NYJ_NE,nfl-pat-leahy,Pat Leahy,NYJ,NE,1,1,2,3,"36,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-10-30,1977,7,REG,1977_07_SD_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,SD,1,1,2,2,"52,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-06,1977,8,REG,1977_08_GB_KC,nfl-jan-stenerud,Jan Stenerud,KC,GB,2,2,2,2,"23,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-06,1977,8,REG,1977_08_SEA_OAK,nfl-errol-mann,Errol Mann,OAK,SEA,5,5,3,3,"35,39,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-13,1977,9,REG,1977_09_BAL_BUF,nfl-carson-long,Carson Long,BUF,BAL,1,1,2,4,"26,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-13,1977,9,REG,1977_09_HOU_OAK,nfl-errol-mann,Errol Mann,OAK,HOU,4,4,2,2,"42,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-13,1977,9,REG,1977_09_HOU_OAK,nfl-toni-fritsch,Toni Fritsch,HOU,OAK,2,2,3,3,"28,39,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-13,1977,9,REG,1977_09_KC_CHI,nfl-jan-stenerud,Jan Stenerud,KC,CHI,3,3,2,2,"37,21",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-20,1977,10,REG,1977_10_LA_SF,nfl-rafael-septien,Rafael Septien,LA,SF,2,2,3,4,"45,25,25",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-20,1977,10,REG,1977_10_MIA_CIN,nfl-chris-bahr,Chris Bahr,CIN,MIA,2,2,3,3,"44,43,42",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-20,1977,10,REG,1977_10_NYJ_BAL,nfl-pat-leahy,Pat Leahy,NYJ,BAL,0,1,2,3,"24,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-20,1977,10,REG,1977_10_NYJ_BAL,nfl-toni-linhart,Toni Linhart,BAL,NYJ,3,4,2,3,"30,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-20,1977,10,REG,1977_10_OAK_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,OAK,0,1,2,2,"22,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-27,1977,11,REG,1977_11_BAL_DEN,nfl-toni-linhart,Toni Linhart,BAL,DEN,1,1,2,2,"40,43",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-27,1977,11,REG,1977_11_MIN_GB,nfl-fred-cox,Fred Cox,MIN,GB,1,1,2,2,"21,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-11-27,1977,11,REG,1977_11_PIT_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,PIT,2,2,2,2,"33,47",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-05,1977,12,REG,1977_12_BAL_MIA,nfl-toni-linhart,Toni Linhart,BAL,MIA,0,0,2,2,"32,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-04,1977,12,REG,1977_12_CIN_KC,nfl-chris-bahr,Chris Bahr,CIN,KC,3,3,2,2,"35,20",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-04,1977,12,REG,1977_12_CLE_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,CLE,4,4,3,3,"35,36,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-04,1977,12,REG,1977_12_NYJ_NO,nfl-pat-leahy,Pat Leahy,NYJ,NO,1,1,3,4,"48,29,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-04,1977,12,REG,1977_12_SF_MIN,nfl-ray-wersching,Ray Wersching,SF,MIN,3,3,2,4,"31,31",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-11,1977,13,REG,1977_13_DET_BAL,nfl-steve-mike-mayer,Steve Mike-Mayer,DET,BAL,1,1,2,3,"25,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-11,1977,13,REG,1977_13_SD_DEN,nfl-rolf-benirschke,Rolf Benirschke,SD,DEN,0,0,3,3,"46,32,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-18,1977,14,REG,1977_14_CHI_NYG,nfl-bob-thomas,Bob Thomas,CHI,NYG,0,1,2,4,"32,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-18,1977,14,REG,1977_14_CHI_NYG,nfl-joe-danelo,Joe Danelo,NYG,CHI,0,0,3,4,"38,19,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-18,1977,14,REG,1977_14_CIN_HOU,nfl-chris-bahr,Chris Bahr,CIN,HOU,1,1,3,3,"28,27,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-18,1977,14,REG,1977_14_CIN_HOU,nfl-tom-dempsey,Tom Dempsey,HOU,CIN,1,2,2,2,"27,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-18,1977,14,REG,1977_14_DEN_DAL,nfl-jim-turner-2,Jim Turner,DEN,DAL,0,0,2,2,"22,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1977-12-18,1977,14,REG,1977_14_KC_OAK,nfl-errol-mann,Errol Mann,OAK,KC,0,2,3,4,"31,19,28",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150108/1977.pdf
1978-09-03,1978,1,REG,1978_01_GB_DET,nfl-chester-marcol,Chester Marcol,GB,DET,1,1,2,2,"41,23",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-03,1978,1,REG,1978_01_HOU_ATL,nfl-fred-steinfort,Fred Steinfort,ATL,HOU,2,2,2,3,"30,48",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-03,1978,1,REG,1978_01_LA_PHI,nfl-frank-corral,Frank Corral,LA,PHI,1,1,3,4,"29,47,46",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-03,1978,1,REG,1978_01_MIA_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,MIA,3,3,4,4,"36,22,46,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-03,1978,1,REG,1978_01_OAK_DEN,nfl-errol-mann,Errol Mann,OAK,DEN,0,0,2,2,"33,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-11,1978,2,REG,1978_02_DEN_MIN,nfl-rick-danmeier,Rick Danmeier,MIN,DEN,0,0,4,4,"24,46,21,44",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-09,1978,2,REG,1978_02_DET_TB,nfl-benny-ricardo,Benny Ricardo,DET,TB,0,1,3,4,"48,47,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-17,1978,3,REG,1978_03_KC_NYG,nfl-joe-danelo,Joe Danelo,NYG,KC,2,3,2,2,"41,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-17,1978,3,REG,1978_03_SF_HOU,nfl-ray-wersching,Ray Wersching,SF,HOU,1,2,2,3,"26,19",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-17,1978,3,REG,1978_03_SF_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,SF,2,2,2,3,"38,19",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-24,1978,4,REG,1978_04_CLE_PIT,nfl-roy-gerela,Roy Gerela,PIT,CLE,0,0,3,4,"19,33,36",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-09-25,1978,4,REG,1978_04_MIN_CHI,nfl-bob-thomas,Bob Thomas,CHI,MIN,2,2,2,2,"27,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-02,1978,5,REG,1978_05_DAL_WAS,nfl-mark-moseley,Mark Moseley,WAS,DAL,0,0,3,3,"52,42,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-01,1978,5,REG,1978_05_KC_BUF,nfl-jan-stenerud,Jan Stenerud,KC,BUF,1,1,2,3,"42,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-01,1978,5,REG,1978_05_NYG_ATL,nfl-joe-danelo,Joe Danelo,NYG,ATL,2,2,2,4,"23,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-08,1978,6,REG,1978_06_DEN_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,DEN,2,2,3,3,"28,20,24",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-08,1978,6,REG,1978_06_TB_KC,nfl-jan-stenerud,Jan Stenerud,KC,TB,1,1,2,3,"25,30",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-08,1978,6,REG,1978_06_WAS_DET,nfl-benny-ricardo,Benny Ricardo,DET,WAS,1,1,4,5,"19,23,31,22",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-15,1978,7,REG,1978_07_LA_MIN,nfl-frank-corral,Frank Corral,LA,MIN,4,4,2,3,"31,40",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-15,1978,7,REG,1978_07_NYJ_BAL,nfl-pat-leahy,Pat Leahy,NYJ,BAL,3,3,4,5,"23,19,30,26",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-22,1978,8,REG,1978_08_OAK_SEA,nfl-efren-herrera,Efren Herrera,SEA,OAK,3,3,2,2,"42,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-22,1978,8,REG,1978_08_STL_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,STL,2,2,3,3,"20,38,45",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-22,1978,8,REG,1978_08_WAS_NYG,nfl-mark-moseley,Mark Moseley,WAS,NYG,0,0,2,3,"41,35",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-29,1978,9,REG,1978_09_DEN_SEA,nfl-jim-turner-2,Jim Turner,DEN,SEA,2,2,2,4,"34,18",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-30,1978,9,REG,1978_09_LA_ATL,nfl-tim-mazzetti,Tim Mazzetti,ATL,LA,0,0,5,5,"21,37,30,26,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-10-29,1978,9,REG,1978_09_SD_OAK,nfl-rolf-benirschke,Rolf Benirschke,SD,OAK,3,3,2,2,"27,32",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-11-05,1978,10,REG,1978_10_CIN_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,CIN,1,2,3,4,"26,20,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-11-05,1978,10,REG,1978_10_DAL_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,DAL,2,2,3,3,"45,23,33",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-11-05,1978,10,REG,1978_10_TB_LA,nfl-frank-corral,Frank Corral,LA,TB,2,2,4,4,"29,27,32,27",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
1978-11-12,1978,11,REG,1978_11_HOU_NE,nfl-david-posey,David Posey,NE,HOU,2,2,3,5,"32,34,37",https://media.eagles.1rmg.com/wp-content/uploads/2022/02/28150149/1978.pdf
