date,season,week,season_type,game_id,player_id,player_name,team,opponent,xp_made,xp_attempts,fg_made,fg_attempts,fg_made_distances
1971-12-26,1971,1,POST,1971_POST_01_DIV_WAS_SF,nfl-bruce-gossett,Bruce Gossett,SF,WAS,3,3,1,1,23
1971-12-26,1971,1,POST,1971_POST_01_DIV_WAS_SF,nfl-curt-knight,Curt Knight,WAS,SF,2,2,2,3,"40,36"
1972-01-02,1971,2,POST,1971_POST_02_CONF_BAL_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,BAL,3,3,0,0,
1972-01-02,1971,2,POST,1971_POST_02_CONF_SF_DAL,nfl-bruce-gossett,Bruce Gossett,SF,DAL,0,0,1,2,28
1972-01-02,1971,2,POST,1971_POST_02_CONF_SF_DAL,nfl-mike-clark-2,Mike Clark,DAL,SF,2,2,0,3,
1972-01-16,1971,3,POST,1971_POST_03_SB_DAL_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,DAL,0,0,1,2,31
1972-01-16,1971,3,POST,1971_POST_03_SB_DAL_MIA,nfl-mike-clark-2,Mike Clark,DAL,MIA,3,3,1,1,9
1972-12-23,1972,1,POST,1972_POST_01_DIV_DAL_SF,nfl-bruce-gossett,Bruce Gossett,SF,DAL,4,4,0,2,
1972-12-23,1972,1,POST,1972_POST_01_DIV_DAL_SF,nfl-toni-fritsch,Toni Fritsch,DAL,SF,3,3,3,3,"37,45,27"
1972-12-23,1972,1,POST,1972_POST_01_DIV_OAK_PIT,nfl-roy-gerela,Roy Gerela,PIT,OAK,1,1,2,3,"18,29"
1972-12-24,1972,1,POST,1972_POST_01_DIV_CLE_MIA,nfl-don-cockroft,Don Cockroft,CLE,MIA,2,2,0,0,
1972-12-24,1972,1,POST,1972_POST_01_DIV_CLE_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,CLE,2,2,2,4,"40,46"
1972-12-24,1972,1,POST,1972_POST_01_DIV_GB_WAS,nfl-chester-marcol,Chester Marcol,GB,WAS,0,0,1,2,17
1972-12-24,1972,1,POST,1972_POST_01_DIV_GB_WAS,nfl-curt-knight,Curt Knight,WAS,GB,1,1,3,3,"42,35,46"
1972-12-31,1972,2,POST,1972_POST_02_CONF_DAL_WAS,nfl-curt-knight,Curt Knight,WAS,DAL,2,2,4,4,"18,39,46,45"
1972-12-31,1972,2,POST,1972_POST_02_CONF_DAL_WAS,nfl-toni-fritsch,Toni Fritsch,DAL,WAS,0,0,1,2,35
1972-12-31,1972,2,POST,1972_POST_02_CONF_MIA_PIT,nfl-garo-yepremian,Garo Yepremian,MIA,PIT,3,3,0,0,
1972-12-31,1972,2,POST,1972_POST_02_CONF_MIA_PIT,nfl-roy-gerela,Roy Gerela,PIT,MIA,2,2,1,2,14
1973-01-14,1972,3,POST,1972_POST_03_SB_MIA_WAS,nfl-curt-knight,Curt Knight,WAS,MIA,1,1,0,1,
1973-01-14,1972,3,POST,1972_POST_03_SB_MIA_WAS,nfl-garo-yepremian,Garo Yepremian,MIA,WAS,2,2,0,1,
1973-12-22,1973,1,POST,1973_POST_01_DIV_PIT_OAK,nfl-roy-gerela,Roy Gerela,PIT,OAK,2,2,0,0,
1973-12-22,1973,1,POST,1973_POST_01_DIV_WAS_MIN,nfl-curt-knight,Curt Knight,WAS,MIN,2,2,2,4,"52,42"
1973-12-22,1973,1,POST,1973_POST_01_DIV_WAS_MIN,nfl-fred-cox,Fred Cox,MIN,WAS,3,3,2,2,"19,30"
1973-12-23,1973,1,POST,1973_POST_01_DIV_CIN_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,CIN,4,4,2,2,"50,46"
1973-12-23,1973,1,POST,1973_POST_01_DIV_CIN_MIA,nfl-horst-muhlmann,Horst Muhlmann,CIN,MIA,1,1,3,3,"24,46,12"
1973-12-23,1973,1,POST,1973_POST_01_DIV_LA_DAL,nfl-david-ray,David Ray,LA,DAL,1,1,3,6,"33,37,40"
1973-12-23,1973,1,POST,1973_POST_01_DIV_LA_DAL,nfl-toni-fritsch,Toni Fritsch,DAL,LA,3,3,2,2,"39,12"
1973-12-30,1973,2,POST,1973_POST_02_CONF_MIN_DAL,nfl-fred-cox,Fred Cox,MIN,DAL,3,3,2,2,"44,34"
1973-12-30,1973,2,POST,1973_POST_02_CONF_MIN_DAL,nfl-toni-fritsch,Toni Fritsch,DAL,MIN,1,1,1,1,17
1973-12-30,1973,2,POST,1973_POST_02_CONF_OAK_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,OAK,3,3,2,2,"42,27"
1974-01-13,1973,3,POST,1973_POST_03_SB_MIN_MIA,nfl-fred-cox,Fred Cox,MIN,MIA,1,1,0,0,
1974-01-13,1973,3,POST,1973_POST_03_SB_MIN_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,MIN,3,3,1,1,28
1974-12-21,1974,1,POST,1974_POST_01_DIV_MIA_OAK,nfl-garo-yepremian,Garo Yepremian,MIA,OAK,2,3,2,2,"33,46"
1974-12-21,1974,1,POST,1974_POST_01_DIV_STL_MIN,nfl-fred-cox,Fred Cox,MIN,STL,3,4,1,1,37
1974-12-21,1974,1,POST,1974_POST_01_DIV_STL_MIN,nfl-jim-bakken,Jim Bakken,STL,MIN,2,2,0,1,
1974-12-22,1974,1,POST,1974_POST_01_DIV_BUF_PIT,nfl-john-leypoldt,John Leypoldt,BUF,PIT,2,2,0,0,
1974-12-22,1974,1,POST,1974_POST_01_DIV_BUF_PIT,nfl-roy-gerela,Roy Gerela,PIT,BUF,2,4,2,2,"21,22"
1974-12-22,1974,1,POST,1974_POST_01_DIV_WAS_LA,nfl-david-ray,David Ray,LA,WAS,1,1,2,4,"37,26"
1974-12-29,1974,2,POST,1974_POST_02_CONF_LA_MIN,nfl-david-ray,David Ray,LA,MIN,1,1,1,1,27
1974-12-29,1974,2,POST,1974_POST_02_CONF_LA_MIN,nfl-fred-cox,Fred Cox,MIN,LA,2,2,0,0,
1974-12-29,1974,2,POST,1974_POST_02_CONF_PIT_OAK,nfl-roy-gerela,Roy Gerela,PIT,OAK,3,3,1,2,23
1975-01-12,1974,3,POST,1974_POST_03_SB_PIT_MIN,nfl-fred-cox,Fred Cox,MIN,PIT,0,1,0,1,
1975-01-12,1974,3,POST,1974_POST_03_SB_PIT_MIN,nfl-roy-gerela,Roy Gerela,PIT,MIN,2,2,0,1,
1975-12-27,1975,1,POST,1975_POST_01_DIV_BAL_PIT,nfl-roy-gerela,Roy Gerela,PIT,BAL,4,4,0,0,
1975-12-27,1975,1,POST,1975_POST_01_DIV_BAL_PIT,nfl-toni-linhart,Toni Linhart,BAL,PIT,1,1,1,1,21
1975-12-27,1975,1,POST,1975_POST_01_DIV_STL_LA,nfl-jim-bakken,Jim Bakken,STL,LA,2,3,1,1,29
1975-12-27,1975,1,POST,1975_POST_01_DIV_STL_LA,nfl-tom-dempsey,Tom Dempsey,LA,STL,5,5,0,1,
1975-12-28,1975,1,POST,1975_POST_01_DIV_CIN_OAK,nfl-dave-green,Dave Green,CIN,OAK,4,4,0,0,
1975-12-28,1975,1,POST,1975_POST_01_DIV_DAL_MIN,nfl-fred-cox,Fred Cox,MIN,DAL,2,2,0,1,
1975-12-28,1975,1,POST,1975_POST_01_DIV_DAL_MIN,nfl-toni-fritsch,Toni Fritsch,DAL,MIN,2,2,1,2,24
1976-01-04,1975,2,POST,1975_POST_02_CONF_DAL_LA,nfl-tom-dempsey,Tom Dempsey,LA,DAL,1,1,0,2,
1976-01-04,1975,2,POST,1975_POST_02_CONF_DAL_LA,nfl-toni-fritsch,Toni Fritsch,DAL,LA,4,4,3,3,"40,26,26"
1976-01-04,1975,2,POST,1975_POST_02_CONF_OAK_PIT,nfl-roy-gerela,Roy Gerela,PIT,OAK,1,1,1,3,36
1976-01-18,1975,3,POST,1975_POST_03_SB_DAL_PIT,nfl-roy-gerela,Roy Gerela,PIT,DAL,1,2,2,4,"36,18"
1976-01-18,1975,3,POST,1975_POST_03_SB_DAL_PIT,nfl-toni-fritsch,Toni Fritsch,DAL,PIT,2,2,1,1,36
1976-12-18,1976,1,POST,1976_POST_01_DIV_NE_OAK,nfl-errol-mann,Errol Mann,OAK,NE,3,3,1,1,40
1976-12-18,1976,1,POST,1976_POST_01_DIV_NE_OAK,nfl-john-smith-2,John Smith,NE,OAK,3,3,0,1,
1976-12-18,1976,1,POST,1976_POST_01_DIV_WAS_MIN,nfl-fred-cox,Fred Cox,MIN,WAS,5,5,0,0,
1976-12-18,1976,1,POST,1976_POST_01_DIV_WAS_MIN,nfl-mark-moseley,Mark Moseley,WAS,MIN,2,2,2,3,"47,35"
1976-12-19,1976,1,POST,1976_POST_01_DIV_LA_DAL,nfl-efren-herrera,Efren Herrera,DAL,LA,1,1,1,1,44
1976-12-19,1976,1,POST,1976_POST_01_DIV_LA_DAL,nfl-tom-dempsey,Tom Dempsey,LA,DAL,2,2,0,0,
1976-12-19,1976,1,POST,1976_POST_01_DIV_PIT_BAL,nfl-roy-gerela,Roy Gerela,PIT,BAL,3,4,2,2,"45,25"
1976-12-19,1976,1,POST,1976_POST_01_DIV_PIT_BAL,nfl-toni-linhart,Toni Linhart,BAL,PIT,2,2,0,0,
1976-12-26,1976,2,POST,1976_POST_02_CONF_LA_MIN,nfl-fred-cox,Fred Cox,MIN,LA,3,3,1,1,25
1976-12-26,1976,2,POST,1976_POST_02_CONF_LA_MIN,nfl-tom-dempsey,Tom Dempsey,LA,MIN,1,2,0,1,
1976-12-26,1976,2,POST,1976_POST_02_CONF_PIT_OAK,nfl-errol-mann,Errol Mann,OAK,PIT,3,3,1,1,39
1977-01-09,1976,3,POST,1976_POST_03_SB_OAK_MIN,nfl-errol-mann,Errol Mann,OAK,MIN,2,4,2,3,"24,40"
1977-01-09,1976,3,POST,1976_POST_03_SB_OAK_MIN,nfl-fred-cox,Fred Cox,MIN,OAK,2,2,0,0,
1977-12-24,1977,1,POST,1977_POST_01_DIV_OAK_BAL,nfl-errol-mann,Errol Mann,OAK,BAL,4,4,1,2,22
1977-12-24,1977,1,POST,1977_POST_01_DIV_PIT_DEN,nfl-jim-turner-2,Jim Turner,DEN,PIT,4,4,2,2,"44,25"
1977-12-24,1977,1,POST,1977_POST_01_DIV_PIT_DEN,nfl-roy-gerela,Roy Gerela,PIT,DEN,3,3,0,0,
1977-12-26,1977,1,POST,1977_POST_01_DIV_CHI_DAL,nfl-bob-thomas,Bob Thomas,CHI,DAL,1,1,0,0,
1977-12-26,1977,1,POST,1977_POST_01_DIV_CHI_DAL,nfl-efren-herrera,Efren Herrera,DAL,CHI,4,4,3,3,"21,31,27"
1977-12-26,1977,1,POST,1977_POST_01_DIV_MIN_LA,nfl-fred-cox,Fred Cox,MIN,LA,2,2,0,0,
1977-12-26,1977,1,POST,1977_POST_01_DIV_MIN_LA,nfl-rafael-septien,Rafael Septien,LA,MIN,1,1,0,1,
1978-01-01,1977,2,POST,1977_POST_02_CONF_MIN_DAL,nfl-efren-herrera,Efren Herrera,DAL,MIN,2,3,1,1,21
1978-01-01,1977,2,POST,1977_POST_02_CONF_MIN_DAL,nfl-fred-cox,Fred Cox,MIN,DAL,0,0,2,2,"32,37"
1978-01-01,1977,2,POST,1977_POST_02_CONF_OAK_DEN,nfl-errol-mann,Errol Mann,OAK,DEN,2,2,1,2,20
1978-01-01,1977,2,POST,1977_POST_02_CONF_OAK_DEN,nfl-jim-turner-2,Jim Turner,DEN,OAK,2,2,0,3,
1978-01-15,1977,3,POST,1977_POST_03_SB_DAL_DEN,nfl-efren-herrera,Efren Herrera,DAL,DEN,3,3,2,5,"35,43"
1978-01-15,1977,3,POST,1977_POST_03_SB_DAL_DEN,nfl-jim-turner-2,Jim Turner,DEN,DAL,1,1,1,1,47
1978-12-24,1978,1,POST,1978_POST_01_WC_HOU_MIA,nfl-garo-yepremian,Garo Yepremian,MIA,HOU,1,1,0,1,
1978-12-24,1978,1,POST,1978_POST_01_WC_HOU_MIA,nfl-toni-fritsch,Toni Fritsch,HOU,MIA,2,2,1,2,35
1978-12-24,1978,1,POST,1978_POST_01_WC_PHI_ATL,nfl-tim-mazzetti,Tim Mazzetti,ATL,PHI,2,2,0,1,
1978-12-30,1978,2,POST,1978_POST_02_DIV_ATL_DAL,nfl-rafael-septien,Rafael Septien,DAL,ATL,3,3,2,3,"34,48"
1978-12-30,1978,2,POST,1978_POST_02_DIV_ATL_DAL,nfl-tim-mazzetti,Tim Mazzetti,ATL,DAL,2,2,2,2,"42,22"
1978-12-30,1978,2,POST,1978_POST_02_DIV_DEN_PIT,nfl-jim-turner-2,Jim Turner,DEN,PIT,1,1,1,2,37
1978-12-30,1978,2,POST,1978_POST_02_DIV_DEN_PIT,nfl-roy-gerela,Roy Gerela,PIT,DEN,3,4,2,2,"24,27"
1978-12-31,1978,2,POST,1978_POST_02_DIV_HOU_NE,nfl-david-posey,David Posey,NE,HOU,2,2,0,1,
1978-12-31,1978,2,POST,1978_POST_02_DIV_HOU_NE,nfl-toni-fritsch,Toni Fritsch,HOU,NE,4,4,1,1,30
1978-12-31,1978,2,POST,1978_POST_02_DIV_MIN_LA,nfl-frank-corral,Frank Corral,LA,MIN,4,4,2,2,"43,28"
1978-12-31,1978,2,POST,1978_POST_02_DIV_MIN_LA,nfl-rick-danmeier,Rick Danmeier,MIN,LA,1,1,1,1,42
1979-01-07,1978,3,POST,1978_POST_03_CONF_DAL_LA,nfl-frank-corral,Frank Corral,LA,DAL,0,0,0,2,
1979-01-07,1978,3,POST,1978_POST_03_CONF_DAL_LA,nfl-rafael-septien,Rafael Septien,DAL,LA,4,4,0,0,
1979-01-07,1978,3,POST,1978_POST_03_CONF_HOU_PIT,nfl-roy-gerela,Roy Gerela,PIT,HOU,4,4,2,4,"37,22"
1979-01-07,1978,3,POST,1978_POST_03_CONF_HOU_PIT,nfl-toni-fritsch,Toni Fritsch,HOU,PIT,0,0,1,1,19
1979-01-21,1978,4,POST,1978_POST_04_SB_PIT_DAL,nfl-rafael-septien,Rafael Septien,DAL,PIT,4,4,1,1,27
1979-01-21,1978,4,POST,1978_POST_04_SB_PIT_DAL,nfl-roy-gerela,Roy Gerela,PIT,DAL,5,5,0,1,
1979-12-23,1979,1,POST,1979_POST_01_WC_CHI_PHI,nfl-tony-franklin-2,Tony Franklin,PHI,CHI,3,3,2,2,"29,34"
1979-12-23,1979,1,POST,1979_POST_01_WC_DEN_HOU,nfl-toni-fritsch,Toni Fritsch,HOU,DEN,1,1,2,2,"31,20"
1979-12-29,1979,2,POST,1979_POST_02_DIV_HOU_SD,nfl-toni-fritsch,Toni Fritsch,HOU,SD,2,2,1,1,26
1979-12-29,1979,2,POST,1979_POST_02_DIV_PHI_TB,nfl-neil-o-donoghue,Neil O'Donoghue,TB,PHI,3,3,1,1,40
1979-12-29,1979,2,POST,1979_POST_02_DIV_PHI_TB,nfl-tony-franklin-2,Tony Franklin,PHI,TB,2,2,1,2,42
1979-12-30,1979,2,POST,1979_POST_02_DIV_LA_DAL,nfl-frank-corral,Frank Corral,LA,DAL,3,3,0,1,
1979-12-30,1979,2,POST,1979_POST_02_DIV_LA_DAL,nfl-rafael-septien,Rafael Septien,DAL,LA,2,2,1,1,33
1979-12-30,1979,2,POST,1979_POST_02_DIV_MIA_PIT,nfl-matt-bahr,Matt Bahr,PIT,MIA,4,5,0,0,
1979-12-30,1979,2,POST,1979_POST_02_DIV_MIA_PIT,nfl-uwe-von-schamann,Uwe von Schamann,MIA,PIT,2,2,0,0,
1980-01-06,1979,3,POST,1979_POST_03_CONF_HOU_PIT,nfl-matt-bahr,Matt Bahr,PIT,HOU,3,3,2,3,"21,39"
1980-01-06,1979,3,POST,1979_POST_03_CONF_HOU_PIT,nfl-toni-fritsch,Toni Fritsch,HOU,PIT,1,1,2,2,"21,23"
1980-01-06,1979,3,POST,1979_POST_03_CONF_LA_TB,nfl-frank-corral,Frank Corral,LA,TB,0,0,3,4,"19,21,23"
1980-01-20,1979,4,POST,1979_POST_04_SB_LA_PIT,nfl-frank-corral,Frank Corral,LA,PIT,1,2,2,2,"31,45"
1980-01-20,1979,4,POST,1979_POST_04_SB_LA_PIT,nfl-matt-bahr,Matt Bahr,PIT,LA,4,4,1,1,41
1980-12-28,1980,1,POST,1980_POST_01_WC_HOU_OAK,nfl-chris-bahr,Chris Bahr,OAK,HOU,3,3,2,2,"47,37"
1980-12-28,1980,1,POST,1980_POST_01_WC_HOU_OAK,nfl-toni-fritsch,Toni Fritsch,HOU,OAK,1,1,0,2,
1980-12-28,1980,1,POST,1980_POST_01_WC_LA_DAL,nfl-frank-corral,Frank Corral,LA,DAL,1,2,0,0,
1980-12-28,1980,1,POST,1980_POST_01_WC_LA_DAL,nfl-rafael-septien,Rafael Septien,DAL,LA,4,4,2,2,"28,29"
1981-01-03,1980,2,POST,1980_POST_02_DIV_BUF_SD,nfl-nick-mike-mayer,Nick Mike-Mayer,BUF,SD,2,2,0,2,
1981-01-03,1980,2,POST,1980_POST_02_DIV_BUF_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,BUF,2,2,2,3,"22,22"
1981-01-03,1980,2,POST,1980_POST_02_DIV_MIN_PHI,nfl-rick-danmeier,Rick Danmeier,MIN,PHI,2,2,0,0,
1981-01-03,1980,2,POST,1980_POST_02_DIV_MIN_PHI,nfl-tony-franklin-2,Tony Franklin,PHI,MIN,4,4,1,2,33
1981-01-04,1980,2,POST,1980_POST_02_DIV_DAL_ATL,nfl-rafael-septien,Rafael Septien,DAL,ATL,3,3,1,1,38
1981-01-04,1980,2,POST,1980_POST_02_DIV_DAL_ATL,nfl-tim-mazzetti,Tim Mazzetti,ATL,DAL,3,3,2,2,"38,34"
1981-01-04,1980,2,POST,1980_POST_02_DIV_OAK_CLE,nfl-chris-bahr,Chris Bahr,OAK,CLE,2,2,0,0,
1981-01-04,1980,2,POST,1980_POST_02_DIV_OAK_CLE,nfl-don-cockroft,Don Cockroft,CLE,OAK,0,1,2,4,"30,30"
1981-01-11,1980,3,POST,1980_POST_03_CONF_DAL_PHI,nfl-rafael-septien,Rafael Septien,DAL,PHI,1,1,0,0,
1981-01-11,1980,3,POST,1980_POST_03_CONF_DAL_PHI,nfl-tony-franklin-2,Tony Franklin,PHI,DAL,2,2,2,3,"26,20"
1981-01-11,1980,3,POST,1980_POST_03_CONF_OAK_SD,nfl-chris-bahr,Chris Bahr,OAK,SD,4,4,2,2,"27,33"
1981-01-11,1980,3,POST,1980_POST_03_CONF_OAK_SD,nfl-rolf-benirschke,Rolf Benirschke,SD,OAK,3,3,2,2,"26,27"
1981-01-25,1980,4,POST,1980_POST_04_SB_OAK_PHI,nfl-chris-bahr,Chris Bahr,OAK,PHI,3,3,2,3,"46,35"
1981-01-25,1980,4,POST,1980_POST_04_SB_OAK_PHI,nfl-tony-franklin-2,Tony Franklin,PHI,OAK,1,1,1,2,30
1981-12-27,1981,1,POST,1981_POST_01_WC_BUF_NYJ,nfl-nick-mike-mayer,Nick Mike-Mayer,BUF,NYJ,4,4,1,2,29
1981-12-27,1981,1,POST,1981_POST_01_WC_BUF_NYJ,nfl-pat-leahy,Pat Leahy,NYJ,BUF,3,3,2,3,"26,19"
1981-12-27,1981,1,POST,1981_POST_01_WC_NYG_PHI,nfl-joe-danelo,Joe Danelo,NYG,PHI,3,3,0,1,
1981-12-27,1981,1,POST,1981_POST_01_WC_NYG_PHI,nfl-tony-franklin-2,Tony Franklin,PHI,NYG,3,3,0,0,
1982-01-02,1981,2,POST,1981_POST_02_DIV_SD_MIA,nfl-rolf-benirschke,Rolf Benirschke,SD,MIA,5,5,2,4,"32,29"
1982-01-02,1981,2,POST,1981_POST_02_DIV_SD_MIA,nfl-uwe-von-schamann,Uwe von Schamann,MIA,SD,5,5,1,3,34
1982-01-02,1981,2,POST,1981_POST_02_DIV_TB_DAL,nfl-rafael-septien,Rafael Septien,DAL,TB,5,5,1,1,32
1982-01-03,1981,2,POST,1981_POST_02_DIV_BUF_CIN,nfl-jim-breech,Jim Breech,CIN,BUF,4,4,0,1,
1982-01-03,1981,2,POST,1981_POST_02_DIV_BUF_CIN,nfl-nick-mike-mayer,Nick Mike-Mayer,BUF,CIN,3,3,0,0,
1982-01-03,1981,2,POST,1981_POST_02_DIV_NYG_SF,nfl-joe-danelo,Joe Danelo,NYG,SF,3,3,1,2,48
1982-01-03,1981,2,POST,1981_POST_02_DIV_NYG_SF,nfl-ray-wersching,Ray Wersching,SF,NYG,5,5,1,2,22
1982-01-10,1981,3,POST,1981_POST_03_CONF_DAL_SF,nfl-rafael-septien,Rafael Septien,DAL,SF,3,3,2,2,"44,22"
1982-01-10,1981,3,POST,1981_POST_03_CONF_DAL_SF,nfl-ray-wersching,Ray Wersching,SF,DAL,4,4,0,0,
1982-01-10,1981,3,POST,1981_POST_03_CONF_SD_CIN,nfl-jim-breech,Jim Breech,CIN,SD,3,3,2,2,"31,38"
1982-01-10,1981,3,POST,1981_POST_03_CONF_SD_CIN,nfl-rolf-benirschke,Rolf Benirschke,SD,CIN,1,1,0,2,
1982-01-24,1981,4,POST,1981_POST_04_SB_SF_CIN,nfl-jim-breech,Jim Breech,CIN,SF,3,3,0,0,
1982-01-24,1981,4,POST,1981_POST_04_SB_SF_CIN,nfl-ray-wersching,Ray Wersching,SF,CIN,2,2,4,4,"22,26,40,23"
1983-01-08,1982,1,POST,1982_POST_01_R1_CLE_LA,nfl-chris-bahr,Chris Bahr,LA,CLE,3,3,2,3,"27,37"
1983-01-08,1982,1,POST,1982_POST_01_R1_CLE_LA,nfl-matt-bahr,Matt Bahr,CLE,LA,1,1,1,1,52
1983-01-08,1982,1,POST,1982_POST_01_R1_DET_WAS,nfl-eddie-murray,Eddie Murray,DET,WAS,1,1,0,0,
1983-01-08,1982,1,POST,1982_POST_01_R1_DET_WAS,nfl-mark-moseley,Mark Moseley,WAS,DET,4,4,1,2,26
1983-01-08,1982,1,POST,1982_POST_01_R1_NE_MIA,nfl-john-smith-2,John Smith,NE,MIA,1,1,2,2,"23,42"
1983-01-08,1982,1,POST,1982_POST_01_R1_NE_MIA,nfl-uwe-von-schamann,Uwe von Schamann,MIA,NE,4,4,0,1,
1983-01-08,1982,1,POST,1982_POST_01_R1_STL_GB,nfl-jan-stenerud,Jan Stenerud,GB,STL,5,5,2,2,"46,34"
1983-01-08,1982,1,POST,1982_POST_01_R1_STL_GB,nfl-neil-o-donoghue,Neil O'Donoghue,STL,GB,1,2,1,4,18
1983-01-09,1982,1,POST,1982_POST_01_R1_ATL_MIN,nfl-mick-luckhurst,Mick Luckhurst,ATL,MIN,3,3,1,1,41
1983-01-09,1982,1,POST,1982_POST_01_R1_ATL_MIN,nfl-rick-danmeier,Rick Danmeier,MIN,ATL,3,3,3,3,"33,30,39"
1983-01-09,1982,1,POST,1982_POST_01_R1_NYJ_CIN,nfl-jim-breech,Jim Breech,CIN,NYJ,2,2,1,2,20
1983-01-09,1982,1,POST,1982_POST_01_R1_NYJ_CIN,nfl-pat-leahy,Pat Leahy,NYJ,CIN,5,5,3,3,"33,24,47"
1983-01-09,1982,1,POST,1982_POST_01_R1_SD_PIT,nfl-gary-anderson,Gary Anderson,PIT,SD,4,4,0,0,
1983-01-09,1982,1,POST,1982_POST_01_R1_SD_PIT,nfl-rolf-benirschke,Rolf Benirschke,SD,PIT,4,4,1,1,25
1983-01-09,1982,1,POST,1982_POST_01_R1_TB_DAL,nfl-bill-capece,Bill Capece,TB,DAL,2,2,1,1,32
1983-01-09,1982,1,POST,1982_POST_01_R1_TB_DAL,nfl-rafael-septien,Rafael Septien,DAL,TB,3,3,3,3,"33,33,19"
1983-01-15,1982,2,POST,1982_POST_02_R2_MIN_WAS,nfl-mark-moseley,Mark Moseley,WAS,MIN,3,3,0,2,
1983-01-15,1982,2,POST,1982_POST_02_R2_MIN_WAS,nfl-rick-danmeier,Rick Danmeier,MIN,WAS,1,1,0,1,
1983-01-15,1982,2,POST,1982_POST_02_R2_NYJ_LA,nfl-chris-bahr,Chris Bahr,LA,NYJ,2,2,0,1,
1983-01-15,1982,2,POST,1982_POST_02_R2_NYJ_LA,nfl-pat-leahy,Pat Leahy,NYJ,LA,2,2,1,2,30
1983-01-16,1982,2,POST,1982_POST_02_R2_GB_DAL,nfl-jan-stenerud,Jan Stenerud,GB,DAL,2,3,2,2,"30,33"
1983-01-16,1982,2,POST,1982_POST_02_R2_GB_DAL,nfl-rafael-septien,Rafael Septien,DAL,GB,4,4,3,3,"50,34,24"
1983-01-16,1982,2,POST,1982_POST_02_R2_SD_MIA,nfl-rolf-benirschke,Rolf Benirschke,SD,MIA,1,2,0,0,
1983-01-16,1982,2,POST,1982_POST_02_R2_SD_MIA,nfl-uwe-von-schamann,Uwe von Schamann,MIA,SD,4,4,2,2,"24,23"
1983-01-22,1982,3,POST,1982_POST_03_CONF_DAL_WAS,nfl-mark-moseley,Mark Moseley,WAS,DAL,4,4,1,2,29
1983-01-22,1982,3,POST,1982_POST_03_CONF_DAL_WAS,nfl-rafael-septien,Rafael Septien,DAL,WAS,2,2,1,2,27
1983-01-23,1982,3,POST,1982_POST_03_CONF_NYJ_MIA,nfl-uwe-von-schamann,Uwe von Schamann,MIA,NYJ,2,2,0,0,
1983-01-30,1982,4,POST,1982_POST_04_SB_MIA_WAS,nfl-mark-moseley,Mark Moseley,WAS,MIA,3,3,2,2,"31,20"
1983-01-30,1982,4,POST,1982_POST_04_SB_MIA_WAS,nfl-uwe-von-schamann,Uwe von Schamann,MIA,WAS,2,2,1,1,20
1983-12-24,1983,1,POST,1983_POST_01_WC_DEN_SEA,nfl-norm-johnson,Norm Johnson,SEA,DEN,4,4,1,1,37
1983-12-24,1983,1,POST,1983_POST_01_WC_DEN_SEA,nfl-rich-karlis,Rich Karlis,DEN,SEA,1,1,0,0,
1983-12-26,1983,1,POST,1983_POST_01_WC_LA_DAL,nfl-mike-lansford,Mike Lansford,LA,DAL,3,3,1,1,20
1983-12-26,1983,1,POST,1983_POST_01_WC_LA_DAL,nfl-rafael-septien,Rafael Septien,DAL,LA,2,2,1,1,41
1983-12-31,1983,2,POST,1983_POST_02_DIV_DET_SF,nfl-eddie-murray,Eddie Murray,DET,SF,2,2,3,5,"37,21,54"
1983-12-31,1983,2,POST,1983_POST_02_DIV_DET_SF,nfl-ray-wersching,Ray Wersching,SF,DET,3,3,1,3,19
1983-12-31,1983,2,POST,1983_POST_02_DIV_SEA_MIA,nfl-norm-johnson,Norm Johnson,SEA,MIA,3,3,2,3,"27,37"
1983-12-31,1983,2,POST,1983_POST_02_DIV_SEA_MIA,nfl-uwe-von-schamann,Uwe von Schamann,MIA,SEA,2,3,0,0,
1984-01-01,1983,2,POST,1983_POST_02_DIV_LA_WAS,nfl-mark-moseley,Mark Moseley,WAS,LA,6,6,3,3,"42,36,41"
1984-01-01,1983,2,POST,1983_POST_02_DIV_LA_WAS,nfl-mike-lansford,Mike Lansford,LA,WAS,1,1,0,0,
1984-01-01,1983,2,POST,1983_POST_02_DIV_PIT_LA,nfl-chris-bahr,Chris Bahr,LA,PIT,5,5,1,1,45
1984-01-01,1983,2,POST,1983_POST_02_DIV_PIT_LA,nfl-gary-anderson,Gary Anderson,PIT,LA,1,1,1,1,17
1984-01-08,1983,3,POST,1983_POST_03_CONF_SEA_LA,nfl-chris-bahr,Chris Bahr,LA,SEA,3,3,3,3,"20,45,35"
1984-01-08,1983,3,POST,1983_POST_03_CONF_SEA_LA,nfl-norm-johnson,Norm Johnson,SEA,LA,2,2,0,0,
1984-01-08,1983,3,POST,1983_POST_03_CONF_SF_WAS,nfl-mark-moseley,Mark Moseley,WAS,SF,3,3,1,5,25
1984-01-08,1983,3,POST,1983_POST_03_CONF_SF_WAS,nfl-ray-wersching,Ray Wersching,SF,WAS,3,3,0,2,
